cat_type,category,subcategory,FY2025Q4,FY2026Q1,FY2026Q2,FY2026Q3,FY2026Q4
Wine,Germany Wine,Germany Rose Wine,9.0,68.0,94.0,9.0,112.0
Wine,Germany Wine,Germany Sparkling Wine,21543.0,34091.0,28577.0,53664.0,23918.0
Wine,Germany Wine,Germany White Wine,45594.0,48673.0,47596.0,52786.0,44599.0
Wine,Greece Wine,Greece Fruit and Dessert Wine,18.0,0.0,0.0,18.0,24.0
Wine,Greece Wine,Greece Red Wine,5763.0,6226.0,4974.0,4976.0,5510.0
Wine,Greece Wine,Greece Rose Wine,303.0,602.0,796.0,370.0,393.0
Wine,Greece Wine,Greece Sparkling Wine,148.0,225.0,68.0,194.0,81.0
Wine,Greece Wine,Greece White Wine,6379.0,7914.0,8792.0,4744.0,5866.0
Wine,Hungary Wine,Hungary Fruit and Dessert Wine,658.0,157.0,378.0,474.0,495.0
Wine,Hungary Wine,Hungary Red Wine,1300.0,1134.0,801.0,1112.0,459.0
Wine,Hungary Wine,Hungary Rose Wine,0.0,0.0,4.0,0.0,9.0
Wine,Hungary Wine,Hungary Sparkling Wine,3168.0,4352.0,5985.0,4594.0,3564.0
Wine,Hungary Wine,Hungary White Wine,5068.0,5332.0,7810.0,6250.0,5943.0
Wine,Israel Wine,Israel Red Wine,1080.0,1278.0,853.0,1035.0,1017.0
Wine,Israel Wine,Israel Rose Wine,225.0,180.0,81.0,54.0,180.0
Wine,Israel Wine,Israel White Wine,270.0,482.0,297.0,198.0,315.0
Wine,Italy Wine,Italy Fruit and Dessert Wine,54.0,122.0,106.0,143.0,71.0
Wine,Italy Wine,Italy Red Wine,497708.0,539982.0,522563.0,646589.0,586399.0
Wine,Italy Wine,Italy Rose Wine,9476.0,20491.0,23978.0,10883.0,14925.0
Wine,Italy Wine,Italy Sparkling Wine,90127.0,113389.0,123496.0,104024.0,91560.0
Wine,Italy Wine,Italy White Wine,309438.0,425687.0,403459.0,333688.0,342382.0
Wine,Italy Wine,Prosecco Wine,233086.0,383285.0,364939.0,484489.0,271778.0
Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0.0,0.0,0.0,0.0,0.0
Wine,New Zealand Wine,New Zealand Red Wine,16906.0,27203.0,26138.0,36961.0,24376.0
Wine,New Zealand Wine,New Zealand Rose Wine,7844.0,26762.0,24318.0,10537.0,10843.0
Wine,New Zealand Wine,New Zealand Sparkling Wine,3091.0,2835.0,4724.0,7378.0,4301.0
Wine,New Zealand Wine,New Zealand White Wine,484533.0,835325.0,771430.0,765229.0,578654.0
Wine,Other Country Wine,Other Country Fruit and Dessert Wine,9251.0,7782.0,7846.0,7714.0,9484.0
Wine,Other Country Wine,Other Country Red Wine,3460.0,4010.0,2964.0,3524.0,5495.0
Wine,Other Country Wine,Other Country Rose Wine,405.0,457.0,924.0,380.0,587.0
Wine,Other Country Wine,Other Country Sparkling Wine,853.0,1393.0,979.0,1047.0,940.0
Wine,Other Country Wine,Other Country White Wine,1598.0,2072.0,1969.0,1514.0,2658.0
Wine,Other Style Wine,Aperitif And Flavoured Wine,4036.0,2632.0,3155.0,4294.0,3051.0
Wine,Other Style Wine,Mead,5850.0,6041.0,10948.0,8423.0,5917.0
Wine,Other Style Wine,Rice Wine,6343.0,5390.0,4831.0,4519.0,5104.0
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,63.0,76.0,38.0,140.0,45.0
Wine,Portugal Wine,Portugal Red Wine,88456.0,86871.0,84354.0,84054.0,105908.0
Wine,Portugal Wine,Portugal Rose Wine,14212.0,16999.0,28643.0,14590.0,15849.0
Wine,Portugal Wine,Portugal Sparkling Wine,36.0,72.0,76.0,72.0,144.0
Wine,Portugal Wine,Portugal White Wine,33968.0,49834.0,48308.0,30158.0,37616.0
Wine,Sake,Japan Sake,72252.0,74605.0,102080.0,100554.0,118226.0
Wine,Sake,Other Country Sake,3370.0,4433.0,5218.0,4573.0,3181.0
Wine,Sake,USA Sake,73699.0,16204.0,4981.0,1737.0,1491.0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,2.0,0.0,0.0,2.0,27.0
Wine,South Africa Wine,South Africa Red Wine,57129.0,49047.0,36766.0,53090.0,56503.0
Wine,South Africa Wine,South Africa Rose Wine,1263.0,2574.0,2508.0,1328.0,1659.0
Wine,South Africa Wine,South Africa Sparkling Wine,660.0,81.0,202.0,251.0,166.0
Wine,South Africa Wine,South Africa White Wine,67044.0,78773.0,84720.0,63895.0,73726.0
Wine,Spain Wine,Spain Fruit and Dessert Wine,308.0,304.0,360.0,284.0,277.0
Wine,Spain Wine,Spain Red Wine,311124.0,225308.0,261364.0,287932.0,276753.0
Wine,Spain Wine,Spain Rose Wine,43149.0,23188.0,43057.0,26989.0,20828.0
Wine,Spain Wine,Spain Sparkling Wine,57021.0,64546.0,66140.0,93016.0,58398.0
Wine,Spain Wine,Spain White Wine,65276.0,37506.0,63443.0,53190.0,44153.0
Wine,USA Wine,USA Fruit and Dessert Wine,1776.0,0.0,0.0,6.0,0.0
Wine,USA Wine,USA Red Wine,623558.0,-47288.0,188625.0,257272.0,151822.0
