cat_type,category,subcategory,FY2025Q4,FY2026Q1,FY2026Q2,FY2026Q3,FY2026Q4
Wine,New Zealand Wine,New Zealand Rose Wine,153259.0,477096.0,433715.0,205822.0,203204.0
Wine,New Zealand Wine,New Zealand Sparkling Wine,68956.0,57643.0,92835.0,142399.0,84547.0
Wine,New Zealand Wine,New Zealand White Wine,9335123.0,15157124.0,14186490.0,13649798.0,10876143.0
Wine,Other Country Wine,Other Country Fruit and Dessert Wine,302186.0,255735.0,252498.0,253277.0,301943.0
Wine,Other Country Wine,Other Country Red Wine,93692.0,113487.0,78577.0,96130.0,167034.0
Wine,Other Country Wine,Other Country Rose Wine,12771.0,13704.0,25737.0,11364.0,13844.0
Wine,Other Country Wine,Other Country Sparkling Wine,23817.0,32071.0,26453.0,27140.0,27687.0
Wine,Other Country Wine,Other Country White Wine,54073.0,69578.0,61227.0,43207.0,83451.0
Wine,Other Style Wine,Aperitif And Flavoured Wine,68503.0,29089.0,51340.0,73759.0,54517.0
Wine,Other Style Wine,Mead,147698.0,157728.0,277029.0,237429.0,151480.0
Wine,Other Style Wine,Rice Wine,69328.0,55181.0,49878.0,54436.0,64465.0
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,3347.0,4169.0,2165.0,6379.0,1905.0
Wine,Portugal Wine,Portugal Red Wine,1190390.0,1113329.0,1055928.0,1102932.0,1361165.0
Wine,Portugal Wine,Portugal Rose Wine,163069.0,208328.0,344263.0,162017.0,185939.0
Wine,Portugal Wine,Portugal Sparkling Wine,1272.0,2809.0,3048.0,1952.0,4557.0
Wine,Portugal Wine,Portugal White Wine,489007.0,662673.0,645575.0,427497.0,547082.0
Wine,Sake,Japan Sake,2468168.0,2334830.0,2661300.0,2726700.0,3081342.0
Wine,Sake,Other Country Sake,97554.0,151733.0,186512.0,158071.0,96519.0
Wine,Sake,USA Sake,716698.0,190588.0,80677.0,34077.0,27482.0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,149.0,0.0,0.0,108.0,917.0
Wine,South Africa Wine,South Africa Red Wine,825874.0,776638.0,594544.0,845716.0,836728.0
Wine,South Africa Wine,South Africa Rose Wine,21316.0,43399.0,41771.0,23010.0,27825.0
Wine,South Africa Wine,South Africa Sparkling Wine,9543.0,1529.0,5403.0,6580.0,4229.0
Wine,South Africa Wine,South Africa White Wine,874551.0,1041383.0,1046227.0,867359.0,939574.0
Wine,Spain Wine,Spain Fruit and Dessert Wine,11156.0,10707.0,12691.0,10519.0,9147.0
Wine,Spain Wine,Spain Red Wine,4221282.0,3500023.0,3650221.0,4189922.0,4182738.0
Wine,Spain Wine,Spain Rose Wine,376712.0,252592.0,385394.0,234792.0,193022.0
Wine,Spain Wine,Spain Sparkling Wine,1085693.0,1242881.0,1291905.0,1721113.0,1132113.0
Wine,Spain Wine,Spain White Wine,725451.0,606328.0,810531.0,635457.0,603961.0
Wine,USA Wine,USA Fruit and Dessert Wine,27777.0,0.0,0.0,210.0,0.0
Wine,USA Wine,USA Red Wine,15492503.0,-1993505.0,5390502.0,6808057.0,4584703.0
Wine,USA Wine,USA Rose Wine,539748.0,264175.0,301307.0,111249.0,82379.0
Wine,USA Wine,USA Sparkling Wine,179488.0,-8344.0,39229.0,38040.0,30031.0
Wine,USA Wine,USA White Wine,4457114.0,118829.0,1803406.0,1112148.0,1052038.0
