cat_type,category,subcategory,FY2026Q1,FY2026Q2,FY2026Q3,FY2026Q4,FY2027Q1
Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0.0,0.0,0.0,0.0,0.0
Wine,New Zealand Wine,New Zealand Red Wine,27203.0,26138.0,36961.0,24376.0,28366.0
Wine,New Zealand Wine,New Zealand Rose Wine,26762.0,24318.0,10537.0,10843.0,25732.0
Wine,New Zealand Wine,New Zealand Sparkling Wine,2835.0,4724.0,7378.0,4301.0,2321.0
Wine,New Zealand Wine,New Zealand White Wine,835325.0,771430.0,765229.0,578654.0,830264.0
Wine,Other Country Wine,Other Country Fruit and Dessert Wine,7782.0,7846.0,7714.0,9484.0,7102.0
Wine,Other Country Wine,Other Country Red Wine,4010.0,2964.0,3574.0,5495.0,3166.0
Wine,Other Country Wine,Other Country Rose Wine,457.0,924.0,380.0,597.0,572.0
Wine,Other Country Wine,Other Country Sparkling Wine,1393.0,979.0,1047.0,940.0,738.0
Wine,Other Country Wine,Other Country White Wine,2072.0,1969.0,1514.0,2658.0,2353.0
Wine,Other Style Wine,Aperitif And Flavoured Wine,2645.0,3155.0,4294.0,3051.0,3282.0
Wine,Other Style Wine,Mead,6091.0,10948.0,8423.0,5917.0,6677.0
Wine,Other Style Wine,Rice Wine,5390.0,4831.0,4519.0,5104.0,4032.0
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,76.0,38.0,140.0,45.0,47.0
Wine,Portugal Wine,Portugal Red Wine,86871.0,84354.0,84054.0,105908.0,86348.0
Wine,Portugal Wine,Portugal Rose Wine,16999.0,28643.0,14590.0,15849.0,27140.0
Wine,Portugal Wine,Portugal Sparkling Wine,72.0,76.0,72.0,144.0,108.0
Wine,Portugal Wine,Portugal White Wine,49834.0,48308.0,30158.0,37616.0,48097.0
Wine,Sake,Japan Sake,74605.0,102080.0,100554.0,118226.0,99137.0
Wine,Sake,Other Country Sake,4433.0,5218.0,4573.0,3181.0,4086.0
Wine,Sake,USA Sake,16204.0,4981.0,1737.0,1491.0,263.0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,0.0,0.0,2.0,27.0,11.0
Wine,South Africa Wine,South Africa Red Wine,49047.0,36766.0,53090.0,56503.0,35174.0
Wine,South Africa Wine,South Africa Rose Wine,2574.0,2508.0,1328.0,1659.0,2223.0
Wine,South Africa Wine,South Africa Sparkling Wine,81.0,202.0,251.0,166.0,225.0
Wine,South Africa Wine,South Africa White Wine,78773.0,84720.0,63895.0,73726.0,69674.0
Wine,Spain Wine,Spain Fruit and Dessert Wine,304.0,360.0,284.0,277.0,285.0
Wine,Spain Wine,Spain Red Wine,225308.0,261364.0,287932.0,276753.0,240382.0
Wine,Spain Wine,Spain Rose Wine,23188.0,43057.0,26989.0,20828.0,24992.0
Wine,Spain Wine,Spain Sparkling Wine,64546.0,66140.0,93016.0,58398.0,55945.0
Wine,Spain Wine,Spain White Wine,37506.0,63443.0,53190.0,44153.0,47639.0
Wine,USA Wine,USA Fruit and Dessert Wine,0.0,0.0,6.0,0.0,0.0
Wine,USA Wine,USA Red Wine,-47288.0,188625.0,257272.0,151822.0,150287.0
Wine,USA Wine,USA Rose Wine,21028.0,21059.0,7097.0,4230.0,1590.0
Wine,USA Wine,USA Sparkling Wine,-375.0,1214.0,1238.0,1015.0,440.0
Wine,USA Wine,USA White Wine,11448.0,84947.0,48878.0,44310.0,38529.0
