cat_type,category,subcategory,FY2025Q3,FY2025Q4,FY2026Q1,FY2026Q2,FY2026Q3
Wine,Portugal Wine,Portugal Red Wine,107782.0,88456.0,86871.0,84354.0,84054.0
Wine,Portugal Wine,Portugal Rose Wine,19362.0,14212.0,16999.0,28643.0,14590.0
Wine,Portugal Wine,Portugal Sparkling Wine,62.0,36.0,72.0,76.0,72.0
Wine,Portugal Wine,Portugal White Wine,28831.0,33968.0,49834.0,48308.0,30158.0
Wine,Sake,Japan Sake,71519.0,72252.0,74605.0,102080.0,100554.0
Wine,Sake,Other Country Sake,4327.0,3370.0,4433.0,5218.0,4540.0
Wine,Sake,USA Sake,69615.0,73699.0,16204.0,4981.0,1737.0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,7.0,2.0,0.0,0.0,2.0
Wine,South Africa Wine,South Africa Red Wine,70040.0,57129.0,49047.0,36766.0,53090.0
Wine,South Africa Wine,South Africa Rose Wine,1263.0,1263.0,2574.0,2508.0,1328.0
Wine,South Africa Wine,South Africa Sparkling Wine,90.0,660.0,81.0,202.0,251.0
Wine,South Africa Wine,South Africa White Wine,73371.0,67044.0,78773.0,84720.0,63895.0
Wine,Spain Wine,Spain Fruit and Dessert Wine,340.0,308.0,304.0,360.0,284.0
Wine,Spain Wine,Spain Red Wine,259213.0,311124.0,225308.0,261364.0,287932.0
Wine,Spain Wine,Spain Rose Wine,9580.0,43149.0,23188.0,43057.0,26989.0
Wine,Spain Wine,Spain Sparkling Wine,106416.0,57021.0,64546.0,66140.0,93016.0
Wine,Spain Wine,Spain White Wine,30390.0,65276.0,37506.0,63443.0,53190.0
Wine,USA Wine,USA Fruit and Dessert Wine,0.0,1776.0,0.0,0.0,6.0
Wine,USA Wine,USA Red Wine,1344069.0,623654.0,-46670.0,188979.0,257665.0
Wine,USA Wine,USA Rose Wine,57862.0,44886.0,21028.0,21059.0,7097.0
Wine,USA Wine,USA Sparkling Wine,31718.0,10889.0,-173.0,1513.0,1648.0
Wine,USA Wine,USA White Wine,383740.0,239307.0,11449.0,84947.0,48828.0
