cat_type,category,subcategory,FY2025Q1,FY2025Q2,FY2025Q3,FY2025Q4,FY2026Q1
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,1295.0,351.0,1737.0,3347.0,4169.0
Wine,Portugal Wine,Portugal Red Wine,1257453.0,953129.0,1405792.0,1190390.0,1113329.0
Wine,Portugal Wine,Portugal Rose Wine,271702.0,285855.0,218594.0,163069.0,208328.0
Wine,Portugal Wine,Portugal Sparkling Wine,7528.0,4606.0,2703.0,1272.0,2809.0
Wine,Portugal Wine,Portugal White Wine,635468.0,758659.0,445330.0,489007.0,662673.0
Wine,Sake,Japan Sake,1988730.0,2099259.0,2458376.0,2468168.0,2334830.0
Wine,Sake,Other Country Sake,87092.0,135215.0,136869.0,97554.0,151733.0
Wine,Sake,USA Sake,681661.0,576542.0,718437.0,716698.0,190588.0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,211.0,633.0,633.0,149.0,0.0
Wine,South Africa Wine,South Africa Red Wine,793956.0,681854.0,976007.0,825874.0,776638.0
Wine,South Africa Wine,South Africa Rose Wine,40245.0,49933.0,20884.0,21316.0,43399.0
Wine,South Africa Wine,South Africa Sparkling Wine,3002.0,4402.0,2550.0,9543.0,1529.0
Wine,South Africa Wine,South Africa White Wine,944501.0,1049252.0,959037.0,874551.0,1041383.0
Wine,Spain Wine,Spain Fruit and Dessert Wine,12277.0,11577.0,12766.0,11156.0,10707.0
Wine,Spain Wine,Spain Red Wine,3175143.0,3314456.0,3991021.0,4221282.0,3500023.0
Wine,Spain Wine,Spain Rose Wine,189851.0,232375.0,102851.0,376712.0,252592.0
Wine,Spain Wine,Spain Sparkling Wine,1164367.0,1336991.0,2001632.0,1085693.0,1242881.0
Wine,Spain Wine,Spain White Wine,552259.0,510972.0,481192.0,725451.0,606328.0
Wine,USA Wine,USA Fruit and Dessert Wine,300.0,0.0,0.0,27777.0,0.0
Wine,USA Wine,USA Red Wine,23305230.0,19952741.0,32164110.0,15494049.0,-1982706.0
Wine,USA Wine,USA Rose Wine,852861.0,919741.0,704739.0,539748.0,264175.0
Wine,USA Wine,USA Sparkling Wine,164079.0,260048.0,401020.0,181785.0,-4180.0
Wine,USA Wine,USA White Wine,7028774.0,7257400.0,7095949.0,4457209.0,118843.0
