cat_type,category,subcategory,fy_qtr,litres,netsales
Wine,Other Style Wine,Mead,FY2025Q2,11916,298847
Wine,Other Style Wine,Mead,FY2025Q3,6139,164926
Wine,Other Style Wine,Rice Wine,FY2024Q3,6738,82786
Wine,Other Style Wine,Rice Wine,FY2024Q4,6604,87451
Wine,Other Style Wine,Rice Wine,FY2025Q1,5867,69799
Wine,Other Style Wine,Rice Wine,FY2025Q2,5602,68782
Wine,Other Style Wine,Rice Wine,FY2025Q3,6446,76682
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,FY2024Q3,150,8361
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,FY2024Q4,42,3117
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,FY2025Q1,40,1295
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,FY2025Q2,14,351
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,FY2025Q3,44,1737
Wine,Portugal Wine,Portugal Red Wine,FY2024Q3,104211,1313471
Wine,Portugal Wine,Portugal Red Wine,FY2024Q4,96188,1236324
Wine,Portugal Wine,Portugal Red Wine,FY2025Q1,95884,1257453
Wine,Portugal Wine,Portugal Red Wine,FY2025Q2,73616,953129
Wine,Portugal Wine,Portugal Red Wine,FY2025Q3,107782,1405792
Wine,Portugal Wine,Portugal Rose Wine,FY2024Q3,18760,212148
Wine,Portugal Wine,Portugal Rose Wine,FY2024Q4,13249,155168
Wine,Portugal Wine,Portugal Rose Wine,FY2025Q1,22112,271702
Wine,Portugal Wine,Portugal Rose Wine,FY2025Q2,23585,285855
Wine,Portugal Wine,Portugal Rose Wine,FY2025Q3,19362,218594
Wine,Portugal Wine,Portugal Sparkling Wine,FY2024Q3,207,5419
Wine,Portugal Wine,Portugal Sparkling Wine,FY2024Q4,212,6038
Wine,Portugal Wine,Portugal Sparkling Wine,FY2025Q1,292,7528
Wine,Portugal Wine,Portugal Sparkling Wine,FY2025Q2,216,4606
Wine,Portugal Wine,Portugal Sparkling Wine,FY2025Q3,62,2703
Wine,Portugal Wine,Portugal White Wine,FY2024Q3,31090,464235
Wine,Portugal Wine,Portugal White Wine,FY2024Q4,27683,416190
Wine,Portugal Wine,Portugal White Wine,FY2025Q1,44672,635468
Wine,Portugal Wine,Portugal White Wine,FY2025Q2,53614,758659
Wine,Portugal Wine,Portugal White Wine,FY2025Q3,28831,445330
Wine,Sake,Japan Sake,FY2024Q3,70716,2461888
Wine,Sake,Japan Sake,FY2024Q4,62094,2141909
Wine,Sake,Japan Sake,FY2025Q1,59785,1988730
Wine,Sake,Japan Sake,FY2025Q2,58464,2099259
Wine,Sake,Japan Sake,FY2025Q3,71519,2458376
Wine,Sake,Other Country Sake,FY2024Q3,3222,87896
Wine,Sake,Other Country Sake,FY2024Q4,2713,71641
Wine,Sake,Other Country Sake,FY2025Q1,3143,87092
Wine,Sake,Other Country Sake,FY2025Q2,4512,135215
Wine,Sake,Other Country Sake,FY2025Q3,4327,136869
Wine,Sake,USA Sake,FY2024Q3,73933,766990
Wine,Sake,USA Sake,FY2024Q4,71950,747507
Wine,Sake,USA Sake,FY2025Q1,65642,681661
Wine,Sake,USA Sake,FY2025Q2,55761,576542
Wine,Sake,USA Sake,FY2025Q3,69615,718437
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,FY2024Q3,60,9559
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,FY2024Q4,0,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,FY2025Q1,2,211
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,FY2025Q2,7,633
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,FY2025Q3,7,633
Wine,South Africa Wine,South Africa Red Wine,FY2024Q3,64474,961410
Wine,South Africa Wine,South Africa Red Wine,FY2024Q4,53893,780897
Wine,South Africa Wine,South Africa Red Wine,FY2025Q1,55082,793956
Wine,South Africa Wine,South Africa Red Wine,FY2025Q2,45702,681854
Wine,South Africa Wine,South Africa Red Wine,FY2025Q3,70040,976007
Wine,South Africa Wine,South Africa Rose Wine,FY2024Q3,1880,32174
Wine,South Africa Wine,South Africa Rose Wine,FY2024Q4,1668,28702
Wine,South Africa Wine,South Africa Rose Wine,FY2025Q1,2422,40245
Wine,South Africa Wine,South Africa Rose Wine,FY2025Q2,3092,49933
Wine,South Africa Wine,South Africa Rose Wine,FY2025Q3,1263,20884
Wine,South Africa Wine,South Africa Sparkling Wine,FY2024Q3,93,3093
Wine,South Africa Wine,South Africa Sparkling Wine,FY2024Q4,577,11972
Wine,South Africa Wine,South Africa Sparkling Wine,FY2025Q1,108,3002
Wine,South Africa Wine,South Africa Sparkling Wine,FY2025Q2,166,4402
Wine,South Africa Wine,South Africa Sparkling Wine,FY2025Q3,90,2550
Wine,South Africa Wine,South Africa White Wine,FY2024Q3,73606,972630
Wine,South Africa Wine,South Africa White Wine,FY2024Q4,74948,962011
Wine,South Africa Wine,South Africa White Wine,FY2025Q1,69252,944501
Wine,South Africa Wine,South Africa White Wine,FY2025Q2,81966,1049252
Wine,South Africa Wine,South Africa White Wine,FY2025Q3,73371,959037
Wine,Spain Wine,Spain Fruit and Dessert Wine,FY2024Q3,312,10927
Wine,Spain Wine,Spain Fruit and Dessert Wine,FY2024Q4,346,11863
Wine,Spain Wine,Spain Fruit and Dessert Wine,FY2025Q1,363,12277
Wine,Spain Wine,Spain Fruit and Dessert Wine,FY2025Q2,328,11577
Wine,Spain Wine,Spain Fruit and Dessert Wine,FY2025Q3,340,12766
Wine,Spain Wine,Spain Red Wine,FY2024Q3,294369,4426096
Wine,Spain Wine,Spain Red Wine,FY2024Q4,246312,3599422
Wine,Spain Wine,Spain Red Wine,FY2025Q1,215764,3175143
Wine,Spain Wine,Spain Red Wine,FY2025Q2,219964,3314456
Wine,Spain Wine,Spain Red Wine,FY2025Q3,259213,3991021
Wine,Spain Wine,Spain Rose Wine,FY2024Q3,12410,134670
Wine,Spain Wine,Spain Rose Wine,FY2024Q4,18032,189823
Wine,Spain Wine,Spain Rose Wine,FY2025Q1,18299,203404
Wine,Spain Wine,Spain Rose Wine,FY2025Q2,21778,240980
Wine,Spain Wine,Spain Rose Wine,FY2025Q3,9886,112251
Wine,Spain Wine,Spain Sparkling Wine,FY2024Q3,116996,2144225
Wine,Spain Wine,Spain Sparkling Wine,FY2024Q4,59218,1092035
Wine,Spain Wine,Spain Sparkling Wine,FY2025Q1,58894,1164367
Wine,Spain Wine,Spain Sparkling Wine,FY2025Q2,68700,1336991
Wine,Spain Wine,Spain Sparkling Wine,FY2025Q3,106416,2001632
Wine,Spain Wine,Spain White Wine,FY2024Q3,31229,468011
Wine,Spain Wine,Spain White Wine,FY2024Q4,26559,410746
Wine,Spain Wine,Spain White Wine,FY2025Q1,34821,538706
Wine,Spain Wine,Spain White Wine,FY2025Q2,29201,502366
Wine,Spain Wine,Spain White Wine,FY2025Q3,30084,471792
Wine,USA Wine,USA Fruit and Dessert Wine,FY2024Q3,30,662
Wine,USA Wine,USA Fruit and Dessert Wine,FY2024Q4,22,503
Wine,USA Wine,USA Fruit and Dessert Wine,FY2025Q1,23,686
Wine,USA Wine,USA Fruit and Dessert Wine,FY2025Q2,24,545
Wine,USA Wine,USA Fruit and Dessert Wine,FY2025Q3,82,1837
Wine,USA Wine,USA Red Wine,FY2024Q3,1380800,33069125
Wine,USA Wine,USA Red Wine,FY2024Q4,891180,20373503
Wine,USA Wine,USA Red Wine,FY2025Q1,939558,23361096
Wine,USA Wine,USA Red Wine,FY2025Q2,844610,19999574
Wine,USA Wine,USA Red Wine,FY2025Q3,1347823,32259863
Wine,USA Wine,USA Rose Wine,FY2024Q3,72960,873890
Wine,USA Wine,USA Rose Wine,FY2024Q4,64382,781039
Wine,USA Wine,USA Rose Wine,FY2025Q1,63732,855410
Wine,USA Wine,USA Rose Wine,FY2025Q2,69282,924103
Wine,USA Wine,USA Rose Wine,FY2025Q3,57862,704739
Wine,USA Wine,USA Sparkling Wine,FY2024Q3,8120,209722
Wine,USA Wine,USA Sparkling Wine,FY2024Q4,5330,124984
Wine,USA Wine,USA Sparkling Wine,FY2025Q1,7273,148985
Wine,USA Wine,USA Sparkling Wine,FY2025Q2,19989,251012
Wine,USA Wine,USA Sparkling Wine,FY2025Q3,31358,393374
Wine,USA Wine,USA White Wine,FY2024Q3,382745,7113235
Wine,USA Wine,USA White Wine,FY2024Q4,312354,5682798
Wine,USA Wine,USA White Wine,FY2025Q1,401153,7029379
Wine,USA Wine,USA White Wine,FY2025Q2,393379,7268155
Wine,USA Wine,USA White Wine,FY2025Q3,385008,7111420
